n01740131,n02815834,n04317175,n03314780,n01734418,n02797295,n03991062,n03947888,n02860847,n02859443,n04606251,n02730930,n04251144,n02120505,n02130308,n02727426,n03976467,n03721384,n02509815,n02641379,n03459775,n02095889,n03125729,n07695742,n03709823,n02123394,n04208210,n02328150,n02033041,n03478589,n03776460,n02783161,n06359193,n03888257,n02514041,n01955084,n02112018,n02817516,n04596742,n01697457,n04356056,n04192698,n02391049,n02058221,n03538406,n03970156,n03720891,n02389026,n02114712,n02415577
n01740131,n04070727,n02108000,n04238763,n07860988,n02895154,n02112137,n01798484,n03733281,n04251144,n02102040,n03216828,n01614925,n02906734,n04116512,n02106166,n02071294,n02441942,n03126707,n07836838,n02687172,n03196217,n07742313,n04228054,n03770439,n04033995,n01773797,n04141076,n03920288,n02860847,n02951358,n02129604,n04044716,n04330267,n07714571,n02877765,n02085782,n02096294,n07932039,n02117135,n01728572,n02747177,n04008634,n04273569,n09332890,n02410509,n04376876,n02009229,n02093647,n03384352
n02231487,n02776631,n02730930,n02797295,n02259212,n02094114,n02134418,n02129604,n02782093,n02494079,n02793495,n02777292,n02497673,n02095314,n02799071,n02229544,n02114855,n02133161,n02747177,n02749479,n02137549,n02326432,n02117135,n02132136,n02791270,n02123597,n02769748,n02095570,n02727426,n02233338,n02130308,n02096051,n02328150,n02094258,n02134084,n02129165,n02116738,n02795169,n02094433,n02115641,n02236044,n02256656,n02138441,n02119022,n02500267,n02226429,n02281787,n02114712,n02264363,n02115913
n02231487,n03016953,n04239074,n02894605,n02804414,n02395406,n02110958,n02095314,n02134084,n02483708,n04550184,n03075370,n02423022,n02415577,n04254120,n02514041,n04548280,n02797295,n02117135,n02607072,n02791270,n04553703,n02481823,n02445715,n04557648,n02112350,n04552348,n02281787,n02412080,n03461385,n02877765,n01682714,n07734744,n02096177,n04311174,n02116738,n02114855,n02981792,n02510455,n03388183,n02279972,n03970156,n04522168,n04254680,n04505470,n02097658,n02787622,n02321529,n02487347,n02391049
n02231487,n02795169,n07697313,n03314780,n04252077,n04350905,n02892201,n01740131,n03379051,n02403003,n02346627,n02090379,n02869837,n01735189,n03534580,n03179701,n02110958,n02113023,n04209239,n02107312,n04371774,n04259630,n04376876,n02256656,n03476991,n03887697,n07684084,n02138441,n02111129,n02108551,n02843684,n01675722,n02116738,n09421951,n04201297,n02106166,n04141975,n03026506,n07753592,n02799071,n02106030,n04522168,n02978881,n02808440,n03014705,n01592084,n02037110,n01682714,n02114548,n03085013
n02231487,n02108422,n04153751,n07718472,n02028035,n01737021,n02486410,n01592084,n02999410,n03075370,n01981276,n02776631,n02129604,n07583066,n07875152,n02442845,n03492542,n03344393,n04482393,n01687978,n04429376,n07749582,n02101388,n04613696,n02808304,n02837789,n01877812,n01755581,n04254777,n02101556,n04332243,n13133613,n03220513,n04004767,n03983396,n03661043,n02100583,n02132136,n04270147,n03599486,n02096177,n03314780,n01693334,n02095314,n02110063,n02268443,n01630670,n04591713,n01698640,n09229709
n01518878,n04070727,n01531178,n04275548,n04296562,n01665541,n01697457,n01677366,n04086273,n01537544,n04209239,n02100583,n01514668,n04273569,n04310018,n01675722,n04065272,n04228054,n04277352,n04067472,n04505470,n01530575,n02099429,n04517823,n02100236,n04507155,n02106550,n04270147,n01669191,n04069434,n01514859,n01667114,n02099712,n02100877,n04074963,n04509417,n01682714,n01664065,n01532829,n01534433,n04209133,n02099601,n04286575,n04515003,n04081281,n04208210,n01695060,n01667778,n02100735,n02106662
n01518878,n02114712,n01667778,n02097209,n03976467,n04479046,n04200800,n01664065,n04208210,n01669191,n02088632,n04523525,n04141975,n03666591,n02127052,n02730930,n04532106,n04548362,n02095314,n01677366,n02107312,n02909870,n04086273,n01614925,n01695060,n02364673,n02094433,n04311174,n02108551,n02124075,n02727426,n02105855,n04273569,n01667114,n04179913,n04557648,n04550184,n02172182,n02799071,n03791053,n07590611,n02089078,n03657121,n02437312,n04074963,n02100735,n07579787,n02096177,n03617480,n02107142
n01518878,n03355925,n03888605,n03459775,n04550184,n03063599,n04254120,n03967562,n04479046,n02494079,n02769748,n03777754,n02514041,n03450230,n02088466,n04332243,n02093256,n02841315,n06785654,n02085620,n06359193,n02097209,n04099969,n02860847,n02488702,n02869837,n07718747,n02090622,n02115641,n04458633,n02111129,n03709823,n02102318,n02870880,n04118538,n02071294,n04355933,n01739381,n02641379,n03980874,n07565083,n01622779,n01630670,n02096177,n02443114,n02116738,n02119022,n02102480,n02169497,n04517823
n01518878,n04229816,n04542943,n03032252,n02037110,n01773797,n03496892,n02116738,n02793495,n04371430,n02412080,n03014705,n04347754,n02129604,n04487081,n09835506,n02917067,n02835271,n03598930,n01944390,n01873310,n02974003,n02422106,n03110669,n03933933,n02105056,n01687978,n12267677,n02111129,n03443371,n02124075,n04026417,n02777292,n02112137,n07717556,n04355933,n02497673,n03372029,n03995372,n02123159,n04350905,n04447861,n03680355,n03388183,n02120079,n03908714,n03649909,n03710193,n02105641,n02927161
n02492660,n02489166,n02483362,n02690373,n02486261,n02486410,n02840245,n02488702,n02802426,n02776631,n02777292,n02769748,n02841315,n02494079,n02782093,n02504013,n02799071,n02892201,n02492035,n02747177,n02797295,n02493793,n02487347,n02708093,n02500267,n02704792,n02793495,n02795169,n02837789,n02791270,n02488291,n02749479,n02730930,n02676566,n02666196,n02510455,n02835271,n02497673,n02727426,n02490219,n02504458,n02483708,n02493509,n02643566,n02794156,n02672831,n02641379,n02509815,n02687172,n02484975
n02492660,n04509417,n02825657,n02493509,n02096177,n02791270,n02356798,n02791124,n02487347,n02107574,n02536864,n02894605,n02974003,n02109525,n02105641,n03355925,n02667093,n04536866,n02815834,n02111500,n03388549,n04254680,n02317335,n02910353,n02497673,n02114548,n04200800,n02134084,n02095570,n02111277,n02483362,n02892767,n02105855,n02231487,n04560804,n02097209,n02486410,n01687978,n03376595,n02361337,n04517823,n02835271,n02672831,n04552348,n02669723,n02093647,n01667778,n04296562,n02814533,n03388183
n02492660,n02442845,n04041544,n02974003,n03146219,n02927161,n01641577,n02486410,n02107574,n02098413,n04465501,n02125311,n04380533,n07718747,n03983396,n03000134,n04355338,n04332243,n03388183,n02870880,n04540053,n02412080,n02794156,n04423845,n04525305,n01675722,n02134418,n03992509,n02483362,n03791053,n07742313,n03980874,n04070727,n02804414,n04286575,n02514041,n02361337,n04335435,n03223299,n02807133,n02174001,n03977966,n03743016,n02791124,n02105251,n02422699,n07717556,n03976657,n02488291,n03187595
n02492660,n01807496,n02106030,n03126707,n03976657,n03443371,n07932039,n03992509,n02835271,n03854065,n02231487,n03026506,n01537544,n04418357,n02988304,n02129604,n01631663,n01675722,n03594734,n04591713,n02687172,n03085013,n15075141,n02397096,n02860847,n09288635,n09835506,n04264628,n01843065,n04589890,n02790996,n01601694,n03794056,n03602883,n02256656,n03670208,n12998815,n04209239,n03733805,n02172182,n04509417,n02950826,n03709823,n07711569,n03125729,n02095570,n03763968,n03916031,n04372370,n01798484
n02114367,n02109047,n02112137,n02107908,n02107142,n02113023,n04243546,n04548280,n02107312,n02109961,n04254777,n04532106,n02112706,n02110341,n04254680,n02113186,n02110958,n02111129,n04254120,n04542943,n04252077,n02112350,n02113712,n02112018,n02110185,n02107574,n02113799,n02114548,n02110627,n02111277,n02110063,n02111500,n04532670,n04525038,n04252225,n04239074,n02108915,n02113978,n02108422,n02106550,n02108000,n02110806,n02107683,n04251144,n02109525,n02106662,n02113624,n02108551,n04536866,n02108089
n02114367,n04264628,n04258138,n04367480,n02102973,n02328150,n02095889,n02747177,n04355338,n04525305,n02951585,n03016953,n02808304,n02978881,n02096177,n02108089,n03594734,n04542943,n01675722,n04376876,n02233338,n04552348,n02137549,n02769748,n04229816,n02500267,n02277742,n04515003,n01694178,n04228054,n04259630,n02124075,n01685808,n02412080,n02111129,n04380533,n02107142,n02786058,n02107312,n02799071,n03314780,n02113799,n02672831,n04254120,n02172182,n02256656,n04239074,n02128757,n02100877,n04509417
n02114367,n01729977,n04557648,n04179913,n02422106,n03047690,n03478589,n04074963,n01558993,n02104029,n02769748,n03445924,n02492660,n03146219,n02113023,n04532670,n02104365,n02481823,n02113624,n02264363,n03937543,n03977966,n02415577,n02105505,n04152593,n03218198,n04081281,n02536864,n04259630,n02088632,n04090263,n02909870,n01537544,n02641379,n02708093,n03461385,n03690938,n02978881,n02480855,n02206856,n02110958,n02823428,n04467665,n02837789,n04004767,n04344873,n02138441,n03014705,n02107574,n02279972
n02114367,n03661043,n13052670,n13040303,n04596742,n01930112,n03637318,n02236044,n01882714,n03485794,n02108000,n01440764,n04259630,n01978455,n04429376,n10148035,n02486410,n12267677,n07718472,n06359193,n01986214,n01773157,n02526121,n04154565,n02115641,n03599486,n03794056,n04040759,n03544143,n07715103,n02074367,n03483316,n04370456,n03594945,n07248320,n04398044,n04251144,n03014705,n02965783,n02802426,n02277742,n02730930,n02017213,n01693334,n02927161,n04350905,n04120489,n02113023,n04153751,n03109150
n07880968,n07892512,n03899768,n03782006,n03895866,n07747607,n04592741,n07932039,n07753113,n03424325,n07753275,n09246464,n09256479,n07684084,n04591713,n09193705,n07745940,n03425413,n07871810,n07695742,n09332890,n07754684,n07875152,n02089078,n07615774,n07920052,n09399592,n03394916,n09288635,n07873807,n07753592,n03388549,n07930864,n03417042,n07693725,n07614500,n03393912,n01739381,n03400231,n02090622,n02089867,n02089973,n03924679,n09229709,n01740131,n02090379,n02088632,n02088466,n07749582,n07697313
n07880968,n01829413,n03662601,n03492542,n04505470,n02074367,n04604644,n03673027,n01955084,n07747607,n01828970,n03788195,n03670208,n04204347,n04507155,n02423022,n15075141,n03970156,n03868863,n07871810,n01882714,n09246464,n04509417,n03535780,n07932039,n02443484,n03888605,n04515003,n03782006,n03891251,n02086079,n01739381,n01755581,n03792782,n03452741,n01734418,n07716358,n03445777,n03457902,n01950731,n01943899,n02086910,n03594734,n02747177,n03623198,n03877845,n01871265,n03841143,n03888257,n01737021
n07880968,n02259212,n02120079,n03690938,n03527444,n04086273,n04584207,n03916031,n02037110,n02443484,n02123597,n01980166,n03733131,n01728572,n03450230,n02107142,n03658185,n04317175,n04254777,n04542943,n03459775,n04049303,n03920288,n04251144,n03697007,n03814639,n07711569,n04252225,n03764736,n01694178,n04370456,n02788148,n01751748,n02769748,n02127052,n03467068,n02094433,n07753275,n03776460,n01689811,n03854065,n04371430,n01843383,n04612504,n01737021,n01644373,n03673027,n04355338,n07720875,n01873310
n07880968,n02107142,n02137549,n02099429,n01773157,n02100735,n02105641,n01820546,n03404251,n02445715,n02066245,n02094258,n02009912,n07248320,n01729322,n01742172,n02099712,n02487347,n02894605,n03146219,n02093256,n03544143,n03535780,n01677366,n04501370,n02128925,n04356056,n02085782,n01924916,n04562935,n07875152,n02134418,n02091134,n01807496,n01871265,n07920052,n02093428,n02437312,n03527444,n02113023,n03478589,n02018207,n03837869,n02457408,n03379051,n02138441,n07584110,n04277352,n04399382,n02410509
n04423845,n04389033,n04532670,n04515003,n04355338,n04356056,n04380533,n04371430,n04525038,n03325584,n03355925,n03045698,n04548280,n04505470,n04376876,n04404412,n03065424,n03297495,n04522168,n04525305,n04357314,n04372370,n04409515,n03063689,n04507155,n04428191,n04509417,n04417672,n04542943,n04367480,n04523525,n04540053,n04355933,n03272010,n04370456,n03047690,n04532106,n03063599,n03314780,n04270147,n04366367,n04517823,n04418357,n03062245,n03075370,n04398044,n04536866,n04399382,n04371774,n04392985
n04423845,n01682714,n04501370,n04252077,n01697457,n04330267,n04435653,n02111129,n03160309,n03372029,n04251144,n04259630,n03065424,n02105855,n04380533,n04542943,n04204347,n04238763,n02134418,n02094114,n02259212,n02110627,n04461696,n04356056,n03018349,n01687978,n03220513,n04399382,n02231487,n04285008,n04447861,n02793495,n02109961,n03967562,n03127925,n03249569,n03063689,n02641379,n02099849,n04560804,n02363005,n04147183,n03062245,n02102973,n03384352,n03223299,n02481823,n02108422,n02814860,n04152593
n04423845,n02815834,n04366367,n12985857,n01592084,n02791270,n04209239,n02092339,n01692333,n02730930,n02490219,n03538406,n02965783,n03544143,n07753113,n04238763,n01644900,n04429376,n02883205,n04507155,n07745940,n04548280,n03998194,n02112706,n04525038,n02108089,n03095699,n02641379,n02492660,n01514668,n02676566,n02268853,n02825657,n04118538,n03179701,n02480855,n03991062,n03535780,n02113799,n02979186,n10565667,n03345487,n04074963,n03388549,n02095570,n04286575,n02120505,n03594734,n07753275,n03976467
n04423845,n04263257,n02009912,n02346627,n04447861,n04344873,n02097209,n03759954,n04235860,n03868242,n02786058,n07717410,n03814906,n04019541,n07768694,n04266014,n09472597,n01770393,n04204347,n02794156,n01986214,n02655020,n02102480,n02281406,n04493381,n02094114,n04065272,n02088364,n02966193,n03782006,n02879718,n02093859,n03534580,n04273569,n02114712,n02096585,n04380533,n02025239,n04370456,n02098286,n06874185,n04355933,n01755581,n02797295,n03742115,n01558993,n11879895,n02106382,n02408429,n02128385
n04275548,n01687978,n04147183,n04310018,n04286575,n04330267,n01667778,n04118538,n04208210,n04154565,n04153751,n01685808,n04141327,n04209239,n01675722,n02910353,n04149813,n04229816,n04235860,n04540053,n04152593,n04311004,n04116512,n01667114,n04118776,n01695060,n04099969,n04228054,n04111531,n04090263,n01682714,n04120489,n04146614,n04209133,n04238763,n04536866,n04317175,n04273569,n04285008,n04532670,n01677366,n04523525,n04141975,n04525038,n04296562,n04277352,n01669191,n04086273,n04162706,n04311174
n04275548,n02422699,n04366367,n04479046,n04273569,n02791124,n04482393,n02793495,n04118538,n02948072,n02112706,n02108089,n04111531,n04263257,n01693334,n02115913,n02389026,n02256656,n01518878,n02106382,n04252077,n04442312,n04515003,n03041632,n02823750,n02130308,n04332243,n04486054,n04542943,n02117135,n04335435,n04356056,n01629819,n04554684,n04209133,n01695060,n02441942,n02099849,n04548280,n02259212,n04326547,n02892767,n02099712,n01687978,n03016953,n04525038,n01697457,n04350905,n02134418,n03314780
n04275548,n02776631,n04552348,n03467068,n03538406,n04371774,n04487081,n01614925,n02094433,n02097047,n02169497,n04532106,n02231487,n03976467,n01693334,n04548280,n02786058,n02412080,n02110627,n03207743,n02074367,n04355933,n02966193,n02494079,n07714990,n02281787,n02281406,n02113978,n02655020,n03690938,n02791270,n03983396,n02927161,n02113799,n02115913,n03447447,n02454379,n03459775,n03250847,n04033995,n02834397,n02690373,n03297495,n02687172,n01514859,n04550184,n02802426,n03788365,n02119789,n03976657
n04275548,n04311004,n02106030,n04372370,n02190166,n02231487,n03483316,n01729977,n03888605,n02101006,n02795169,n03124043,n03761084,n03873416,n03854065,n04067472,n02398521,n02096437,n04252077,n03777568,n03759954,n07248320,n02412080,n02109047,n03903868,n02129165,n02107683,n03534580,n03899768,n03075370,n02443114,n04371774,n03065424,n04525305,n04209239,n03916031,n04133789,n13044778,n02281787,n02037110,n03047690,n02783161,n02981792,n02096177,n02408429,n02978881,n02105641,n02125311,n02105412,n04033995
