n02793495,n01695060,n04392985,n02346627,n02095314,n04209133,n02489166,n01756291,n02114712,n02093256,n03743016,n02641379,n02109961,n02690373,n04344873,n02917067,n02869837,n02268853,n02089078,n04120489,n04069434,n04370456,n02514041,n02125311,n02098286,n03000684,n02951358,n02396427,n03452741,n02364673,n03584254,n02843684,n03929660,n04532670,n03494278,n04149813,n03325584,n02497673,n02454379,n02099601,n02107142,n02114548,n07753275,n04442312,n02356798,n02102318,n04428191,n03032252,n07613480,n02408429
n02793495,n04442312,n01773157,n04254120,n02117135,n04417672,n03891332,n01728920,n02056570,n02979186,n04461696,n02071294,n01641577,n01601694,n03496892,n03868863,n03447447,n02112706,n02730930,n02100735,n01697457,n01768244,n01631663,n04517823,n04371774,n07920052,n03977966,n03459775,n02481823,n02124075,n02488291,n09246464,n03443371,n03908618,n01872401,n03250847,n01776313,n02125311,n02277742,n04604644,n02110185,n03045698,n03095699,n01608432,n02128925,n02134084,n01704323,n02422699,n03967562,n03032252
n03297495,n03207743,n04548280,n03188531,n03131574,n03197337,n03216828,n03325584,n03271574,n03126707,n03347037,n03146219,n03065424,n03259280,n03207941,n03290653,n03179701,n03133878,n03196217,n03291819,n03272562,n03218198,n03201208,n03345487,n03314780,n03180011,n03124170,n04542943,n03249569,n03220513,n03337140,n03125729,n03208938,n03255030,n03250847,n03160309,n03272010,n03344393,n03042490,n03134739,n03141823,n03187595,n03127747,n03041632,n03240683,n03075370,n03355925,n03127925,n03017168,n03062245
n03297495,n04467665,n04317175,n04330267,n04507155,n01675722,n02361337,n02492660,n03476991,n02094114,n02108551,n03272562,n02346627,n03249569,n03216828,n04540053,n02124075,n02099712,n02231487,n04264628,n02113023,n02259212,n04392985,n02363005,n03062245,n04517823,n02110341,n03075370,n03977966,n02797295,n03372029,n04447861,n03259280,n02109525,n02114548,n02317335,n03124043,n01687978,n02096437,n02109047,n04311174,n02105855,n02389026,n02112137,n04332243,n02328150,n02791124,n04296562,n04086273,n02110806
n03297495,n03594945,n01824575,n02445715,n04532670,n02105641,n02992211,n02111277,n01860187,n02840245,n04371430,n02443484,n02128757,n03272562,n03207743,n03584829,n02787622,n03042490,n02749479,n02281787,n02277742,n04070727,n02860847,n02894605,n07734744,n02917067,n03743016,n02777292,n01530575,n03445924,n03769881,n04423845,n02071294,n02536864,n02109047,n02119789,n02102177,n03062245,n01773157,n03782006,n01665541,n04435653,n04404412,n02494079,n01843065,n03134739,n02640242,n07718747,n03598930,n02089078
n03297495,n04116512,n01824575,n02319095,n03938244,n03447721,n07693725,n04265275,n02117135,n03482405,n01629819,n03786901,n02841315,n01632458,n07768694,n03529860,n04311004,n10565667,n03967562,n04041544,n02786058,n09421951,n02909870,n02701002,n07892512,n02277742,n01847000,n03388549,n02412080,n04579145,n07718472,n07860988,n02939185,n03207743,n03902125,n04049303,n02892201,n03014705,n03930630,n04263257,n07836838,n13054560,n04366367,n09256479,n09246464,n02096294,n02219486,n02930766,n02114367,n02672831
n12267677,n11879895,n03459775,n13037406,n03476684,n10565667,n12985857,n01773797,n13040303,n11939491,n02028035,n03450230,n03874293,n12998815,n03447447,n03874599,n03877472,n01773549,n01770081,n02033041,n02051845,n02037110,n13052670,n13054560,n03445924,n13133613,n12144580,n03884397,n12057211,n12768682,n03476991,n02056570,n01770393,n03443371,n02027492,n03876231,n13044778,n03467068,n03877845,n03445777,n02058221,n01773157,n12620546,n02066245,n03873416,n03457902,n03461385,n15075141,n03447721,n03452741
n12267677,n03775546,n02009229,n07760859,n03594945,n02088238,n03492542,n01774384,n01742172,n04266014,n09288635,n12768682,n07697537,n04380533,n13044778,n13133613,n04209133,n01985128,n03773504,n07753275,n07734744,n02077923,n03777754,n02074367,n01697457,n01847000,n01955084,n03868242,n01806143,n02087046,n03481172,n04548280,n04252077,n04579432,n01950731,n09256479,n03888605,n01855032,n01917289,n01984695,n01968897,n04509417,n02086079,n03877472,n01592084,n04392985,n03478589,n07932039,n02971356,n01748264
n12267677,n07760859,n03062245,n03877472,n02130308,n07734744,n04507155,n03063599,n02108551,n04372370,n03345487,n02109525,n01667114,n09332890,n02087046,n02109961,n03595614,n10148035,n03787032,n03976657,n02917067,n07697537,n02085620,n02415577,n03447447,n01817953,n04332243,n04579432,n03742115,n07711569,n04357314,n02500267,n03478589,n01806567,n01968897,n01677366,n03417042,n04509417,n04350905,n02916936,n13133613,n03733131,n01665541,n02823428,n03337140,n02115913,n04264628,n02111889,n03803284,n13040303
n12267677,n03944341,n02107142,n03032252,n06359193,n03544143,n02804414,n03792972,n02169497,n02979186,n04409515,n02966193,n03425413,n03729826,n04009552,n03476991,n04376876,n04111531,n01616318,n02817516,n02096051,n03642806,n02871525,n01614925,n07860988,n02093428,n01756291,n02794156,n02094258,n03179701,n02097298,n07583066,n02088632,n02802426,n03676483,n02106030,n04153751,n03709823,n02509815,n01968897,n01872401,n02277742,n01843065,n11939491,n02840245,n09835506,n06596364,n03379051,n02206856,n01744401
