path,wnid,file
n04270147/ILSVRC2012_val_00008252.JPEG,n04270147,ILSVRC2012_val_00008252.JPEG
n04270147/ILSVRC2012_val_00008254.JPEG,n04270147,ILSVRC2012_val_00008254.JPEG
n04270147/ILSVRC2012_val_00012069.JPEG,n04270147,ILSVRC2012_val_00012069.JPEG
n04270147/ILSVRC2012_val_00012969.JPEG,n04270147,ILSVRC2012_val_00012969.JPEG
n04270147/ILSVRC2012_val_00013086.JPEG,n04270147,ILSVRC2012_val_00013086.JPEG
n04270147/ILSVRC2012_val_00013089.JPEG,n04270147,ILSVRC2012_val_00013089.JPEG
n04270147/ILSVRC2012_val_00013556.JPEG,n04270147,ILSVRC2012_val_00013556.JPEG
n04270147/ILSVRC2012_val_00015262.JPEG,n04270147,ILSVRC2012_val_00015262.JPEG
n04270147/ILSVRC2012_val_00015649.JPEG,n04270147,ILSVRC2012_val_00015649.JPEG
n04270147/ILSVRC2012_val_00016047.JPEG,n04270147,ILSVRC2012_val_00016047.JPEG
n04270147/ILSVRC2012_val_00016601.JPEG,n04270147,ILSVRC2012_val_00016601.JPEG
n04270147/ILSVRC2012_val_00016879.JPEG,n04270147,ILSVRC2012_val_00016879.JPEG
n04270147/ILSVRC2012_val_00018321.JPEG,n04270147,ILSVRC2012_val_00018321.JPEG
n04270147/ILSVRC2012_val_00021865.JPEG,n04270147,ILSVRC2012_val_00021865.JPEG
n04270147/ILSVRC2012_val_00024034.JPEG,n04270147,ILSVRC2012_val_00024034.JPEG
n04270147/ILSVRC2012_val_00025022.JPEG,n04270147,ILSVRC2012_val_00025022.JPEG
n04270147/ILSVRC2012_val_00025816.JPEG,n04270147,ILSVRC2012_val_00025816.JPEG
n04270147/ILSVRC2012_val_00027279.JPEG,n04270147,ILSVRC2012_val_00027279.JPEG
n04270147/ILSVRC2012_val_00027349.JPEG,n04270147,ILSVRC2012_val_00027349.JPEG
n04270147/ILSVRC2012_val_00027594.JPEG,n04270147,ILSVRC2012_val_00027594.JPEG
n04270147/ILSVRC2012_val_00028272.JPEG,n04270147,ILSVRC2012_val_00028272.JPEG
n04270147/ILSVRC2012_val_00028618.JPEG,n04270147,ILSVRC2012_val_00028618.JPEG
n04270147/ILSVRC2012_val_00031162.JPEG,n04270147,ILSVRC2012_val_00031162.JPEG
n04270147/ILSVRC2012_val_00031848.JPEG,n04270147,ILSVRC2012_val_00031848.JPEG
n04270147/ILSVRC2012_val_00032673.JPEG,n04270147,ILSVRC2012_val_00032673.JPEG
n04270147/ILSVRC2012_val_00034977.JPEG,n04270147,ILSVRC2012_val_00034977.JPEG
n04270147/ILSVRC2012_val_00037074.JPEG,n04270147,ILSVRC2012_val_00037074.JPEG
n04270147/ILSVRC2012_val_00038806.JPEG,n04270147,ILSVRC2012_val_00038806.JPEG
n04270147/ILSVRC2012_val_00038978.JPEG,n04270147,ILSVRC2012_val_00038978.JPEG
n04270147/ILSVRC2012_val_00038983.JPEG,n04270147,ILSVRC2012_val_00038983.JPEG
n04270147/ILSVRC2012_val_00039016.JPEG,n04270147,ILSVRC2012_val_00039016.JPEG
n04270147/ILSVRC2012_val_00039375.JPEG,n04270147,ILSVRC2012_val_00039375.JPEG
n04270147/ILSVRC2012_val_00039725.JPEG,n04270147,ILSVRC2012_val_00039725.JPEG
n04270147/ILSVRC2012_val_00039871.JPEG,n04270147,ILSVRC2012_val_00039871.JPEG
n04270147/ILSVRC2012_val_00040022.JPEG,n04270147,ILSVRC2012_val_00040022.JPEG
n04270147/ILSVRC2012_val_00040093.JPEG,n04270147,ILSVRC2012_val_00040093.JPEG
n04270147/ILSVRC2012_val_00041113.JPEG,n04270147,ILSVRC2012_val_00041113.JPEG
n04270147/ILSVRC2012_val_00044421.JPEG,n04270147,ILSVRC2012_val_00044421.JPEG
n04270147/ILSVRC2012_val_00045450.JPEG,n04270147,ILSVRC2012_val_00045450.JPEG
n04270147/ILSVRC2012_val_00045750.JPEG,n04270147,ILSVRC2012_val_00045750.JPEG
n04270147/ILSVRC2012_val_00047511.JPEG,n04270147,ILSVRC2012_val_00047511.JPEG
n04270147/ILSVRC2012_val_00047766.JPEG,n04270147,ILSVRC2012_val_00047766.JPEG
n04270147/ILSVRC2012_val_00048209.JPEG,n04270147,ILSVRC2012_val_00048209.JPEG
n04270147/ILSVRC2012_val_00049955.JPEG,n04270147,ILSVRC2012_val_00049955.JPEG
n03633091/ILSVRC2012_val_00000684.JPEG,n03633091,ILSVRC2012_val_00000684.JPEG
n03633091/ILSVRC2012_val_00002347.JPEG,n03633091,ILSVRC2012_val_00002347.JPEG
n03633091/ILSVRC2012_val_00003741.JPEG,n03633091,ILSVRC2012_val_00003741.JPEG
n03633091/ILSVRC2012_val_00004736.JPEG,n03633091,ILSVRC2012_val_00004736.JPEG
n03633091/ILSVRC2012_val_00006333.JPEG,n03633091,ILSVRC2012_val_00006333.JPEG
n03633091/ILSVRC2012_val_00009885.JPEG,n03633091,ILSVRC2012_val_00009885.JPEG
n03633091/ILSVRC2012_val_00009892.JPEG,n03633091,ILSVRC2012_val_00009892.JPEG
n03633091/ILSVRC2012_val_00010243.JPEG,n03633091,ILSVRC2012_val_00010243.JPEG
n03633091/ILSVRC2012_val_00011185.JPEG,n03633091,ILSVRC2012_val_00011185.JPEG
n03633091/ILSVRC2012_val_00014118.JPEG,n03633091,ILSVRC2012_val_00014118.JPEG
n03633091/ILSVRC2012_val_00014264.JPEG,n03633091,ILSVRC2012_val_00014264.JPEG
n03633091/ILSVRC2012_val_00014570.JPEG,n03633091,ILSVRC2012_val_00014570.JPEG
n03633091/ILSVRC2012_val_00015481.JPEG,n03633091,ILSVRC2012_val_00015481.JPEG
n03633091/ILSVRC2012_val_00017878.JPEG,n03633091,ILSVRC2012_val_00017878.JPEG
n03633091/ILSVRC2012_val_00019674.JPEG,n03633091,ILSVRC2012_val_00019674.JPEG
n03633091/ILSVRC2012_val_00019848.JPEG,n03633091,ILSVRC2012_val_00019848.JPEG
n03633091/ILSVRC2012_val_00019976.JPEG,n03633091,ILSVRC2012_val_00019976.JPEG
n03633091/ILSVRC2012_val_00022704.JPEG,n03633091,ILSVRC2012_val_00022704.JPEG
n03633091/ILSVRC2012_val_00022723.JPEG,n03633091,ILSVRC2012_val_00022723.JPEG
n03633091/ILSVRC2012_val_00024083.JPEG,n03633091,ILSVRC2012_val_00024083.JPEG
n03633091/ILSVRC2012_val_00025920.JPEG,n03633091,ILSVRC2012_val_00025920.JPEG
n03633091/ILSVRC2012_val_00028149.JPEG,n03633091,ILSVRC2012_val_00028149.JPEG
n03633091/ILSVRC2012_val_00028844.JPEG,n03633091,ILSVRC2012_val_00028844.JPEG
n03633091/ILSVRC2012_val_00029380.JPEG,n03633091,ILSVRC2012_val_00029380.JPEG
n03633091/ILSVRC2012_val_00029666.JPEG,n03633091,ILSVRC2012_val_00029666.JPEG
n03633091/ILSVRC2012_val_00029771.JPEG,n03633091,ILSVRC2012_val_00029771.JPEG
n03633091/ILSVRC2012_val_00033112.JPEG,n03633091,ILSVRC2012_val_00033112.JPEG
n03633091/ILSVRC2012_val_00034861.JPEG,n03633091,ILSVRC2012_val_00034861.JPEG
n03633091/ILSVRC2012_val_00034865.JPEG,n03633091,ILSVRC2012_val_00034865.JPEG
n03633091/ILSVRC2012_val_00035588.JPEG,n03633091,ILSVRC2012_val_00035588.JPEG
n03633091/ILSVRC2012_val_00036758.JPEG,n03633091,ILSVRC2012_val_00036758.JPEG
n03633091/ILSVRC2012_val_00037722.JPEG,n03633091,ILSVRC2012_val_00037722.JPEG
n03633091/ILSVRC2012_val_00037904.JPEG,n03633091,ILSVRC2012_val_00037904.JPEG
n03633091/ILSVRC2012_val_00038031.JPEG,n03633091,ILSVRC2012_val_00038031.JPEG
n03633091/ILSVRC2012_val_00038113.JPEG,n03633091,ILSVRC2012_val_00038113.JPEG
n03633091/ILSVRC2012_val_00039098.JPEG,n03633091,ILSVRC2012_val_00039098.JPEG
n03633091/ILSVRC2012_val_00039364.JPEG,n03633091,ILSVRC2012_val_00039364.JPEG
n03633091/ILSVRC2012_val_00040857.JPEG,n03633091,ILSVRC2012_val_00040857.JPEG
n03633091/ILSVRC2012_val_00041426.JPEG,n03633091,ILSVRC2012_val_00041426.JPEG
n03633091/ILSVRC2012_val_00043518.JPEG,n03633091,ILSVRC2012_val_00043518.JPEG
n03633091/ILSVRC2012_val_00044220.JPEG,n03633091,ILSVRC2012_val_00044220.JPEG
n03633091/ILSVRC2012_val_00044753.JPEG,n03633091,ILSVRC2012_val_00044753.JPEG
n03633091/ILSVRC2012_val_00044816.JPEG,n03633091,ILSVRC2012_val_00044816.JPEG
n03633091/ILSVRC2012_val_00045311.JPEG,n03633091,ILSVRC2012_val_00045311.JPEG
n03633091/ILSVRC2012_val_00046392.JPEG,n03633091,ILSVRC2012_val_00046392.JPEG
n03633091/ILSVRC2012_val_00046680.JPEG,n03633091,ILSVRC2012_val_00046680.JPEG
n03633091/ILSVRC2012_val_00047180.JPEG,n03633091,ILSVRC2012_val_00047180.JPEG
n03633091/ILSVRC2012_val_00047536.JPEG,n03633091,ILSVRC2012_val_00047536.JPEG
n03633091/ILSVRC2012_val_00048115.JPEG,n03633091,ILSVRC2012_val_00048115.JPEG
n03633091/ILSVRC2012_val_00048133.JPEG,n03633091,ILSVRC2012_val_00048133.JPEG
n02747177/ILSVRC2012_val_00000422.JPEG,n02747177,ILSVRC2012_val_00000422.JPEG
n02747177/ILSVRC2012_val_00000979.JPEG,n02747177,ILSVRC2012_val_00000979.JPEG
n02747177/ILSVRC2012_val_00002145.JPEG,n02747177,ILSVRC2012_val_00002145.JPEG
n02747177/ILSVRC2012_val_00004907.JPEG,n02747177,ILSVRC2012_val_00004907.JPEG
n02747177/ILSVRC2012_val_00004924.JPEG,n02747177,ILSVRC2012_val_00004924.JPEG
n02747177/ILSVRC2012_val_00006617.JPEG,n02747177,ILSVRC2012_val_00006617.JPEG
n02747177/ILSVRC2012_val_00007233.JPEG,n02747177,ILSVRC2012_val_00007233.JPEG
n02747177/ILSVRC2012_val_00007254.JPEG,n02747177,ILSVRC2012_val_00007254.JPEG
n02747177/ILSVRC2012_val_00007335.JPEG,n02747177,ILSVRC2012_val_00007335.JPEG
n02747177/ILSVRC2012_val_00007643.JPEG,n02747177,ILSVRC2012_val_00007643.JPEG
n02747177/ILSVRC2012_val_00007993.JPEG,n02747177,ILSVRC2012_val_00007993.JPEG
n02747177/ILSVRC2012_val_00008670.JPEG,n02747177,ILSVRC2012_val_00008670.JPEG
n02747177/ILSVRC2012_val_00009320.JPEG,n02747177,ILSVRC2012_val_00009320.JPEG
n02747177/ILSVRC2012_val_00010728.JPEG,n02747177,ILSVRC2012_val_00010728.JPEG
n02747177/ILSVRC2012_val_00010877.JPEG,n02747177,ILSVRC2012_val_00010877.JPEG
n02747177/ILSVRC2012_val_00012984.JPEG,n02747177,ILSVRC2012_val_00012984.JPEG
n02747177/ILSVRC2012_val_00013783.JPEG,n02747177,ILSVRC2012_val_00013783.JPEG
n02747177/ILSVRC2012_val_00014213.JPEG,n02747177,ILSVRC2012_val_00014213.JPEG
n02747177/ILSVRC2012_val_00018345.JPEG,n02747177,ILSVRC2012_val_00018345.JPEG
n02747177/ILSVRC2012_val_00021981.JPEG,n02747177,ILSVRC2012_val_00021981.JPEG
n02747177/ILSVRC2012_val_00022653.JPEG,n02747177,ILSVRC2012_val_00022653.JPEG
n02747177/ILSVRC2012_val_00023384.JPEG,n02747177,ILSVRC2012_val_00023384.JPEG
n02747177/ILSVRC2012_val_00023490.JPEG,n02747177,ILSVRC2012_val_00023490.JPEG
n02747177/ILSVRC2012_val_00024193.JPEG,n02747177,ILSVRC2012_val_00024193.JPEG
n02747177/ILSVRC2012_val_00025380.JPEG,n02747177,ILSVRC2012_val_00025380.JPEG
n02747177/ILSVRC2012_val_00027314.JPEG,n02747177,ILSVRC2012_val_00027314.JPEG
n02747177/ILSVRC2012_val_00028319.JPEG,n02747177,ILSVRC2012_val_00028319.JPEG
n02747177/ILSVRC2012_val_00028498.JPEG,n02747177,ILSVRC2012_val_00028498.JPEG
n02747177/ILSVRC2012_val_00030962.JPEG,n02747177,ILSVRC2012_val_00030962.JPEG
n02747177/ILSVRC2012_val_00031322.JPEG,n02747177,ILSVRC2012_val_00031322.JPEG
n02747177/ILSVRC2012_val_00031956.JPEG,n02747177,ILSVRC2012_val_00031956.JPEG
n02747177/ILSVRC2012_val_00032347.JPEG,n02747177,ILSVRC2012_val_00032347.JPEG
n02747177/ILSVRC2012_val_00032825.JPEG,n02747177,ILSVRC2012_val_00032825.JPEG
n02747177/ILSVRC2012_val_00036998.JPEG,n02747177,ILSVRC2012_val_00036998.JPEG
n02747177/ILSVRC2012_val_00038149.JPEG,n02747177,ILSVRC2012_val_00038149.JPEG
n02747177/ILSVRC2012_val_00038276.JPEG,n02747177,ILSVRC2012_val_00038276.JPEG
n02747177/ILSVRC2012_val_00039133.JPEG,n02747177,ILSVRC2012_val_00039133.JPEG
n02747177/ILSVRC2012_val_00039919.JPEG,n02747177,ILSVRC2012_val_00039919.JPEG
n02747177/ILSVRC2012_val_00041165.JPEG,n02747177,ILSVRC2012_val_00041165.JPEG
n02747177/ILSVRC2012_val_00042198.JPEG,n02747177,ILSVRC2012_val_00042198.JPEG
n02747177/ILSVRC2012_val_00043970.JPEG,n02747177,ILSVRC2012_val_00043970.JPEG
n02747177/ILSVRC2012_val_00044878.JPEG,n02747177,ILSVRC2012_val_00044878.JPEG
n02747177/ILSVRC2012_val_00046138.JPEG,n02747177,ILSVRC2012_val_00046138.JPEG
n02747177/ILSVRC2012_val_00046749.JPEG,n02747177,ILSVRC2012_val_00046749.JPEG
n02747177/ILSVRC2012_val_00046857.JPEG,n02747177,ILSVRC2012_val_00046857.JPEG
n02747177/ILSVRC2012_val_00047136.JPEG,n02747177,ILSVRC2012_val_00047136.JPEG
n02747177/ILSVRC2012_val_00048583.JPEG,n02747177,ILSVRC2012_val_00048583.JPEG
n02747177/ILSVRC2012_val_00048730.JPEG,n02747177,ILSVRC2012_val_00048730.JPEG
n02747177/ILSVRC2012_val_00049367.JPEG,n02747177,ILSVRC2012_val_00049367.JPEG
n02747177/ILSVRC2012_val_00049737.JPEG,n02747177,ILSVRC2012_val_00049737.JPEG
n07930864/ILSVRC2012_val_00001726.JPEG,n07930864,ILSVRC2012_val_00001726.JPEG
n07930864/ILSVRC2012_val_00002369.JPEG,n07930864,ILSVRC2012_val_00002369.JPEG
n07930864/ILSVRC2012_val_00003109.JPEG,n07930864,ILSVRC2012_val_00003109.JPEG
n07930864/ILSVRC2012_val_00003264.JPEG,n07930864,ILSVRC2012_val_00003264.JPEG
n07930864/ILSVRC2012_val_00005022.JPEG,n07930864,ILSVRC2012_val_00005022.JPEG
n07930864/ILSVRC2012_val_00005463.JPEG,n07930864,ILSVRC2012_val_00005463.JPEG
n07930864/ILSVRC2012_val_00005683.JPEG,n07930864,ILSVRC2012_val_00005683.JPEG
n07930864/ILSVRC2012_val_00005759.JPEG,n07930864,ILSVRC2012_val_00005759.JPEG
n07930864/ILSVRC2012_val_00005958.JPEG,n07930864,ILSVRC2012_val_00005958.JPEG
n07930864/ILSVRC2012_val_00008181.JPEG,n07930864,ILSVRC2012_val_00008181.JPEG
n07930864/ILSVRC2012_val_00009249.JPEG,n07930864,ILSVRC2012_val_00009249.JPEG
n07930864/ILSVRC2012_val_00012871.JPEG,n07930864,ILSVRC2012_val_00012871.JPEG
n07930864/ILSVRC2012_val_00013198.JPEG,n07930864,ILSVRC2012_val_00013198.JPEG
n07930864/ILSVRC2012_val_00015509.JPEG,n07930864,ILSVRC2012_val_00015509.JPEG
n07930864/ILSVRC2012_val_00016979.JPEG,n07930864,ILSVRC2012_val_00016979.JPEG
n07930864/ILSVRC2012_val_00020856.JPEG,n07930864,ILSVRC2012_val_00020856.JPEG
n07930864/ILSVRC2012_val_00021321.JPEG,n07930864,ILSVRC2012_val_00021321.JPEG
n07930864/ILSVRC2012_val_00022056.JPEG,n07930864,ILSVRC2012_val_00022056.JPEG
n07930864/ILSVRC2012_val_00026174.JPEG,n07930864,ILSVRC2012_val_00026174.JPEG
n07930864/ILSVRC2012_val_00026197.JPEG,n07930864,ILSVRC2012_val_00026197.JPEG
n07930864/ILSVRC2012_val_00027368.JPEG,n07930864,ILSVRC2012_val_00027368.JPEG
n07930864/ILSVRC2012_val_00028134.JPEG,n07930864,ILSVRC2012_val_00028134.JPEG
n07930864/ILSVRC2012_val_00028410.JPEG,n07930864,ILSVRC2012_val_00028410.JPEG
n07930864/ILSVRC2012_val_00028512.JPEG,n07930864,ILSVRC2012_val_00028512.JPEG
n07930864/ILSVRC2012_val_00028858.JPEG,n07930864,ILSVRC2012_val_00028858.JPEG
n07930864/ILSVRC2012_val_00028868.JPEG,n07930864,ILSVRC2012_val_00028868.JPEG
n07930864/ILSVRC2012_val_00029908.JPEG,n07930864,ILSVRC2012_val_00029908.JPEG
n07930864/ILSVRC2012_val_00030068.JPEG,n07930864,ILSVRC2012_val_00030068.JPEG
n07930864/ILSVRC2012_val_00031188.JPEG,n07930864,ILSVRC2012_val_00031188.JPEG
n07930864/ILSVRC2012_val_00031831.JPEG,n07930864,ILSVRC2012_val_00031831.JPEG
n07930864/ILSVRC2012_val_00032629.JPEG,n07930864,ILSVRC2012_val_00032629.JPEG
n07930864/ILSVRC2012_val_00033139.JPEG,n07930864,ILSVRC2012_val_00033139.JPEG
n07930864/ILSVRC2012_val_00033145.JPEG,n07930864,ILSVRC2012_val_00033145.JPEG
n07930864/ILSVRC2012_val_00034835.JPEG,n07930864,ILSVRC2012_val_00034835.JPEG
n07930864/ILSVRC2012_val_00036719.JPEG,n07930864,ILSVRC2012_val_00036719.JPEG
n07930864/ILSVRC2012_val_00037077.JPEG,n07930864,ILSVRC2012_val_00037077.JPEG
n07930864/ILSVRC2012_val_00037747.JPEG,n07930864,ILSVRC2012_val_00037747.JPEG
n07930864/ILSVRC2012_val_00038293.JPEG,n07930864,ILSVRC2012_val_00038293.JPEG
n07930864/ILSVRC2012_val_00039707.JPEG,n07930864,ILSVRC2012_val_00039707.JPEG
n07930864/ILSVRC2012_val_00040151.JPEG,n07930864,ILSVRC2012_val_00040151.JPEG
n07930864/ILSVRC2012_val_00041805.JPEG,n07930864,ILSVRC2012_val_00041805.JPEG
n07930864/ILSVRC2012_val_00041900.JPEG,n07930864,ILSVRC2012_val_00041900.JPEG
n07930864/ILSVRC2012_val_00042254.JPEG,n07930864,ILSVRC2012_val_00042254.JPEG
n07930864/ILSVRC2012_val_00043890.JPEG,n07930864,ILSVRC2012_val_00043890.JPEG
n07930864/ILSVRC2012_val_00043897.JPEG,n07930864,ILSVRC2012_val_00043897.JPEG
n07930864/ILSVRC2012_val_00045302.JPEG,n07930864,ILSVRC2012_val_00045302.JPEG
n07930864/ILSVRC2012_val_00046595.JPEG,n07930864,ILSVRC2012_val_00046595.JPEG
n07930864/ILSVRC2012_val_00047825.JPEG,n07930864,ILSVRC2012_val_00047825.JPEG
n07930864/ILSVRC2012_val_00048321.JPEG,n07930864,ILSVRC2012_val_00048321.JPEG
n07930864/ILSVRC2012_val_00049096.JPEG,n07930864,ILSVRC2012_val_00049096.JPEG
n04596742/ILSVRC2012_val_00001328.JPEG,n04596742,ILSVRC2012_val_00001328.JPEG
n04596742/ILSVRC2012_val_00001534.JPEG,n04596742,ILSVRC2012_val_00001534.JPEG
n04596742/ILSVRC2012_val_00003240.JPEG,n04596742,ILSVRC2012_val_00003240.JPEG
n04596742/ILSVRC2012_val_00004525.JPEG,n04596742,ILSVRC2012_val_00004525.JPEG
n04596742/ILSVRC2012_val_00005730.JPEG,n04596742,ILSVRC2012_val_00005730.JPEG
n04596742/ILSVRC2012_val_00006091.JPEG,n04596742,ILSVRC2012_val_00006091.JPEG
n04596742/ILSVRC2012_val_00007324.JPEG,n04596742,ILSVRC2012_val_00007324.JPEG
n04596742/ILSVRC2012_val_00007451.JPEG,n04596742,ILSVRC2012_val_00007451.JPEG
n04596742/ILSVRC2012_val_00007608.JPEG,n04596742,ILSVRC2012_val_00007608.JPEG
n04596742/ILSVRC2012_val_00008899.JPEG,n04596742,ILSVRC2012_val_00008899.JPEG
n04596742/ILSVRC2012_val_00010687.JPEG,n04596742,ILSVRC2012_val_00010687.JPEG
n04596742/ILSVRC2012_val_00012519.JPEG,n04596742,ILSVRC2012_val_00012519.JPEG
n04596742/ILSVRC2012_val_00014298.JPEG,n04596742,ILSVRC2012_val_00014298.JPEG
n04596742/ILSVRC2012_val_00014677.JPEG,n04596742,ILSVRC2012_val_00014677.JPEG
n04596742/ILSVRC2012_val_00015856.JPEG,n04596742,ILSVRC2012_val_00015856.JPEG
n04596742/ILSVRC2012_val_00017344.JPEG,n04596742,ILSVRC2012_val_00017344.JPEG
n04596742/ILSVRC2012_val_00017443.JPEG,n04596742,ILSVRC2012_val_00017443.JPEG
n04596742/ILSVRC2012_val_00017513.JPEG,n04596742,ILSVRC2012_val_00017513.JPEG
n04596742/ILSVRC2012_val_00017564.JPEG,n04596742,ILSVRC2012_val_00017564.JPEG
n04596742/ILSVRC2012_val_00018350.JPEG,n04596742,ILSVRC2012_val_00018350.JPEG
n04596742/ILSVRC2012_val_00019557.JPEG,n04596742,ILSVRC2012_val_00019557.JPEG
n04596742/ILSVRC2012_val_00020778.JPEG,n04596742,ILSVRC2012_val_00020778.JPEG
n04596742/ILSVRC2012_val_00020801.JPEG,n04596742,ILSVRC2012_val_00020801.JPEG
n04596742/ILSVRC2012_val_00021202.JPEG,n04596742,ILSVRC2012_val_00021202.JPEG
n04596742/ILSVRC2012_val_00021615.JPEG,n04596742,ILSVRC2012_val_00021615.JPEG
n04596742/ILSVRC2012_val_00022924.JPEG,n04596742,ILSVRC2012_val_00022924.JPEG
n04596742/ILSVRC2012_val_00023192.JPEG,n04596742,ILSVRC2012_val_00023192.JPEG
n04596742/ILSVRC2012_val_00023292.JPEG,n04596742,ILSVRC2012_val_00023292.JPEG
n04596742/ILSVRC2012_val_00023337.JPEG,n04596742,ILSVRC2012_val_00023337.JPEG
